Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,Dameron Hospital,CHOS3EAST333A,Desktop,DAMERON\amui,Microsoft Windows 10 Pro 10.0.19045,MJ07S390,CHOS3EAST333A,2025-03-26T23:53:53Z,"A0:A4:C5:6B:90:FE, E8:6A:64:4D:B8:2F, A0:A4:C5:6B:91:02",Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz
Online,Dameron Hospital,CHOS3MAIN001,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8GH,CHOS3MAIN001,2025-03-26T23:53:53Z,4C:CC:6A:39:49:57,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3MAIN004,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ04G0R0,CHOS3MAIN004,2025-03-26T23:53:53Z,00:23:24:BF:48:0B,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Offline,Dameron Hospital,CHOS3MAIN006,Desktop,DAMERON\cshankland,Microsoft Windows 10 Pro 10.0.19045,HTFV052,CHOS3MAIN006,2025-03-26T22:35:09Z,"E8:4E:06:B5:B0:1B, D8:9E:F3:05:B6:D7, 80:3F:5D:13:AA:4A",Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz
Online,Dameron Hospital,CHOS3MAIN007,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8G4,CHOS3MAIN007,2025-03-26T23:53:53Z,4C:CC:6A:39:49:6B,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3MAIN008,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ04AHEY,CHOS3MAIN008,2025-03-26T23:53:53Z,00:23:24:BE:61:25,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3MAIN009,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8H9,CHOS3MAIN009,2025-03-26T23:53:53Z,4C:CC:6A:39:49:68,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3MAIN011,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8GY,CHOS3MAIN011,2025-03-26T23:53:53Z,4C:CC:6A:39:49:3C,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3MAIN013,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ04THGM,CHOS3MAIN013,2025-03-26T23:53:53Z,"00:23:24:CB:21:FC, 68:07:15:57:DF:BE, 68:07:15:57:DF:C2",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN017,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ04THJE,CHOS3MAIN017,2025-03-26T23:53:53Z,"00:23:24:C7:49:2A, 68:07:15:57:EC:6B",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN023,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8GK,CHOS3MAIN023,2025-03-26T23:53:53Z,4C:CC:6A:39:49:59,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Offline,Dameron Hospital,CHOS3MAIN025,Desktop,DAMERON\jmurphy,Microsoft Windows 10 Enterprise 10.0.19045,MJ04DM2E,CHOS3MAIN025,2025-03-26T23:02:28Z,4C:CC:6A:56:F8:7B,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3MAIN302A,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBYCY,CHOS3MAIN302A,2025-03-26T23:53:53Z,"84:EF:18:1C:C0:D7, 00:23:24:CA:76:97",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN302B,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBY7U,CHOS3MAIN302B,2025-03-26T23:53:53Z,"68:07:15:FD:5A:2A, 00:23:24:CA:77:97",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN303A,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ0LSKJC,CHOS3MAIN303A,2025-03-26T23:53:53Z,"58:6D:67:44:FD:22, FC:5C:EE:48:69:33, 58:6D:67:44:FD:26",13th Gen Intel(R) Core(TM) i5-13400T
Online,Dameron Hospital,CHOS3MAIN303B,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ0LSKJ9,CHOS3MAIN303B,2025-03-26T23:53:53Z,"58:6D:67:44:BB:D7, FC:5C:EE:48:68:4F, 58:6D:67:44:BB:DB",13th Gen Intel(R) Core(TM) i5-13400T
Online,Dameron Hospital,CHOS3MAIN304,Desktop,DAMERON\tperezflores,Microsoft Windows 10 Pro 10.0.19045,PC0FBYD0,CHOS3MAIN304,2025-03-26T23:53:53Z,"84:EF:18:1F:8E:3E, 00:23:24:CA:77:2F",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN313,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBYDU,CHOS3MAIN313,2025-03-26T23:53:53Z,"84:EF:18:1E:0C:D5, 00:23:24:CA:7D:78",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN314B,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ06MN8U,CHOS3MAIN314B,2025-03-26T23:53:53Z,"00:19:D2:FB:04:1E, 6C:4B:90:4E:9F:71, 00:19:D2:FB:04:22",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN315A,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBYE4,CHOS3MAIN315A,2025-03-26T23:53:53Z,"84:EF:18:1C:BB:1E, 00:23:24:CA:78:D6",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN315B,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBYDV,CHOS3MAIN315B,2025-03-26T23:53:53Z,"84:EF:18:20:56:7F, 00:23:24:CA:76:9D",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN316,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ06MN9D,CHOS3MAIN316,2025-03-26T23:53:53Z,"00:19:D2:FB:02:F7, 6C:4B:90:4F:6A:B3, 00:19:D2:FB:02:FB, 80:AF:CA:13:EB:E3",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN317,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBYDN,CHOS3MAIN317,2025-03-26T23:53:53Z,"84:EF:18:1E:0C:6C, 00:23:24:CA:77:27",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN318A,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBY7V,CHOS3MAIN318A,2025-03-26T23:53:53Z,"68:07:15:FD:56:B0, 00:23:24:CA:76:CF",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN318B,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,PC0FBYD6,CHOS3MAIN318B,2025-03-26T23:53:53Z,"84:EF:18:1C:C1:04, 00:23:24:CA:77:1C",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3MAIN319A,Desktop,DAMERON\acastaneda,Microsoft Windows 10 Pro 10.0.19045,MJ0LSKJW,CHOS3MAIN319A,2025-03-26T23:53:53Z,"58:6D:67:44:FB:79, FC:5C:EE:48:69:41, 58:6D:67:44:FB:7D",13th Gen Intel(R) Core(TM) i5-13400T
Online,Dameron Hospital,CHOS3MAIN319B,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ0LSKFM,CHOS3MAIN319B,2025-03-26T23:53:53Z,"58:6D:67:45:21:B2, FC:5C:EE:48:68:2C, 58:6D:67:45:21:B6",13th Gen Intel(R) Core(TM) i5-13400T
Online,Dameron Hospital,CHOS3MAIN320,Desktop,DAMERON\2M,Microsoft Windows 10 Pro 10.0.19045,MJ0LQ4VY,CHOS3MAIN320,2025-03-26T23:53:53Z,"70:D8:C2:4A:A3:53, FC:5C:EE:29:9E:DA, 70:D8:C2:4A:A3:57",13th Gen Intel(R) Core(TM) i5-13400T
Online,Dameron Hospital,CHOS3MAINPACS,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,DML1X52,CHOS3MAINPACS,2025-03-26T23:53:53Z,64:00:6A:14:94:A4,Intel(R) Celeron(R) CPU G1840T @ 2.50GHz
Online,Dameron Hospital,CHOS3PHY01,Desktop,DAMERON\wfan,Microsoft Windows 10 Pro 10.0.19045,PC0FBY4N,CHOS3PHY01,2025-03-26T23:53:53Z,"84:EF:18:1F:96:A9, 00:23:24:CA:AC:D0, 84:EF:18:1F:96:AD",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3PREOP01,Desktop,DAMERON\mle,Microsoft Windows 10 Pro 10.0.19045,MJ04AHFC,CHOS3PREOP01,2025-03-26T23:53:53Z,"80:AF:CA:16:4D:6F, 00:23:24:BD:CA:AA",Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3PREOP02,Desktop,DAMERON\abenavidez,Microsoft Windows 10 Pro 10.0.19045,PC0FBY61,CHOS3PREOP02,2025-03-26T23:53:53Z,"84:EF:18:1F:92:F3, 00:23:24:CA:AE:C8",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Offline,Dameron Hospital,CHOS3PREOP327,Desktop,DAMERON\mcherrix,Microsoft Windows 10 Pro 10.0.19045,MJ08ARWF,CHOS3PREOP327,2025-03-26T14:01:52Z,"D0:C6:37:6B:D3:CA, 6C:4B:90:A3:A0:6D",Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz
Online,Dameron Hospital,CHOS3PREOP328A,Desktop,DAMERON\mle,Microsoft Windows 10 Pro 10.0.19045,MJ05Y3Z9,CHOS3PREOP328A,2025-03-26T23:53:53Z,"CC:2F:71:D4:45:D1, 6C:4B:90:1B:A3:34",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3PREOP329,Desktop,DAMERON\mgjumawan,Microsoft Windows 10 Pro 10.0.19045,MJ05R658,CHOS3PREOP329,2025-03-26T23:53:53Z,"AC:ED:5C:C5:C8:53, 6C:4B:90:0A:11:5E",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3PREOPMGR,Desktop,DAMERON\mcherrix,Microsoft Windows 10 Pro 10.0.19045,MJ0JTAJM,CHOS3PREOPMGR,2025-03-26T23:53:53Z,"9C:2D:CD:4F:91:B4, F4:C8:8A:B5:99:6F, F4:C8:8A:B5:99:73",Intel(R) Core(TM) i5-10400T CPU @ 2.00GHz
Online,Dameron Hospital,CHOS3PREOPWOW1,Desktop,DAMERON\pacu,Microsoft Windows 10 Pro 10.0.19045,5HJL482,CHOS3PREOPWOW1,2025-03-26T23:53:53Z,"98:48:27:26:C8:24, 64:00:6A:47:38:D4",Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz
Online,Dameron Hospital,CHOS3PREOPWOW2,Desktop,DAMERON\kwesterterp,Microsoft Windows 10 Enterprise 10.0.19045,MJ08AS7D,CHOS3PREOPWOW2,2025-03-26T23:53:53Z,"D0:C6:37:93:F5:8A, 6C:4B:90:9D:D4:4D",Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz
Online,Dameron Hospital,CHOS3REHA006,Desktop,DAMERON\aquinones,Microsoft Windows 10 Pro 10.0.19045,MJ06MN9A,CHOS3REHA006,2025-03-26T23:53:53Z,"00:19:D2:F9:E4:C1, 6C:4B:90:4F:6B:85",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3RUM001,Desktop,DAMERON\nwoolley,Microsoft Windows 10 Pro 10.0.19045,MJ04DM1M,CHOS3RUM001,2025-03-26T23:53:53Z,"E8:4E:06:B5:AC:E9, 4C:CC:6A:56:F4:F4",Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3RUM002,Desktop,DAMERON\mdhillon,Microsoft Windows 10 Pro 10.0.19045,PC0FBY7W,CHOS3RUM002,2025-03-26T23:53:53Z,"00:23:24:CA:7B:C3, 80:AF:CA:16:45:9B, 80:AF:CA:13:E6:C8",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Offline,Dameron Hospital,CHOS3RUM003,Desktop,DAMERON\jsimien,Microsoft Windows 10 Pro 10.0.19045,MJ04G2X8,CHOS3RUM003,2025-03-26T23:27:10Z,"00:23:24:BF:48:A7, 3C:52:A1:CA:65:26",Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3RUM004,Desktop,DAMERON\mtran,Microsoft Windows 10 Enterprise 10.0.19045,MJ03Y8FY,CHOS3RUM004,2025-03-26T23:53:53Z,"4C:CC:6A:39:49:53, 80:AF:CA:16:4D:75",Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3RUM005,Desktop,DAMERON\jmsam,Microsoft Windows 10 Pro 10.0.19045,MJ04G2X2,CHOS3RUM005,2025-03-26T23:53:53Z,"00:23:24:BF:48:B5, E8:4E:06:B8:B5:C3",Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3RUM006,Desktop,DAMERON\cmenguito,Microsoft Windows 10 Enterprise 10.0.19045,MJ04DQ07,CHOS3RUM006,2025-03-26T23:53:53Z,4C:CC:6A:56:F2:F5,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3RUM007,Desktop,DAMERON\jmsam,Microsoft Windows 10 Pro 10.0.19045,MJ0GHMT2,CHOS3RUM007,2025-03-26T23:53:53Z,"84:14:4D:29:F0:CC, 84:14:4D:29:F0:D0, 84:A9:38:BB:FE:40",11th Gen Intel(R) Core(TM) i5-11400T @ 1.30GHz
Online,Dameron Hospital,CHOS3RUM014,Desktop,DAMERON\jchacon,Microsoft Windows 10 Pro 10.0.19045,MJ04G2X6,CHOS3RUM014,2025-03-26T23:53:53Z,00:23:24:BF:44:E2,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Offline,Dameron Hospital,CHOS3RUMDIR,Desktop,CHOS3RUMDIR\AdminUser,Microsoft Windows 10 Pro 10.0.19045,MJ0LQ4T2,CHOS3RUMDIR,2025-03-10T20:59:37Z,"74:5D:22:F3:1D:AB, 70:D8:C2:4A:A3:94, 70:D8:C2:4A:A3:98",13th Gen Intel(R) Core(TM) i5-13400T
Online,Dameron Hospital,CHOS3SOUND1,Desktop,DAMERON\ssaxena,Microsoft Windows 10 Pro 10.0.19045,MJ05R65F,CHOS3SOUND1,2025-03-26T23:53:53Z,"6C:4B:90:08:B7:41, AC:ED:5C:C5:D6:1D",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3SOUND2,Desktop,DAMERON\smann,Microsoft Windows 10 Enterprise 10.0.19045,MJ06MN94,CHOS3SOUND2,2025-03-26T23:53:53Z,"6C:4B:90:4F:6B:5A, 00:19:D2:FA:02:67",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS3SOUND3,Desktop,DAMERON\ansingh,Microsoft Windows 10 Enterprise 10.0.19045,MJ0GZ444,CHOS3SOUND3,2025-03-26T23:53:53Z,"88:A4:C2:43:BD:14, 2C:0D:A7:C1:80:8B, 2C:0D:A7:C1:80:8F",11th Gen Intel(R) Core(TM) i5-11400T @ 1.30GHz
Offline,Dameron Hospital,CHOS3SOUND345,Desktop,DAMERON\agoraya,Microsoft Windows 10 Pro 10.0.19045,MJ04DM3C,CHOS3SOUND345,2025-03-21T09:01:11Z,"4C:CC:6A:56:F7:A4, 90:DE:80:A6:F2:6F",Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS3SOUND6,Desktop,DAMERON\gsaleh,Microsoft Windows 10 Pro 10.0.19045,MJ0C7BQC,CHOS3SOUND6,2025-03-26T23:53:53Z,"F8:75:A4:7F:2C:0D, 58:96:1D:B6:E4:32, 58:96:1D:B6:E4:36",Intel(R) Core(TM) i5-8400T CPU @ 1.70GHz
Online,Dameron Hospital,CHOS4CCU002,Desktop,DAMERON\or,Microsoft Windows 10 Pro 10.0.19045,MJ07563F,CHOS4CCU002,2025-03-26T23:53:53Z,"5C:5F:67:D7:B1:58, 6C:4B:90:62:B6:E2",Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz
Offline,Dameron Hospital,CHOS4CCU003,Desktop,DAMERON\sbhandal,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8H3,CHOS4CCU003,2025-03-23T22:20:05Z,4C:CC:6A:39:49:45,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS4CCU004,Desktop,DAMERON\mabridges,Microsoft Windows 10 Pro 10.0.19045,MJ08AS76,CHOS4CCU004,2025-03-26T23:53:53Z,"6C:4B:90:9D:D8:72, D0:C6:37:93:E2:BB",Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz
Offline,Dameron Hospital,CHOS4CCU006,Desktop,DAMERON\2m,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8H0,CHOS4CCU006,2025-03-07T21:37:55Z,4C:CC:6A:39:49:21,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS4CCUPACS,Desktop,DAMERON\dthomas,Microsoft Windows 10 Pro 10.0.19045,MJ03Y8FZ,CHOS4CCUPACS,2025-03-26T23:53:53Z,4C:CC:6A:39:48:FD,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS4CCUWOW2,Desktop,DAMERON\rhsu,Microsoft Windows 10 Pro 10.0.19045,MJ06MN91,CHOS4CCUWOW2,2025-03-26T23:53:53Z,"00:19:D2:FB:02:AC, 6C:4B:90:4F:6B:4D",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS4CTU01,Desktop,DAMERON\icu,Microsoft Windows 10 Pro 10.0.19045,MJ04THHZ,CHOS4CTU01,2025-03-26T23:53:53Z,"68:07:15:9B:14:FA, 00:23:24:C7:48:33, 68:07:15:9B:14:FE",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Offline,Dameron Hospital,CHOS4CTU2,Desktop,DAMERON\icu,Microsoft Windows 10 Pro 10.0.19045,MJ0690VA,CHOS4CTU2,2025-03-22T11:41:54Z,"6C:4B:90:32:7B:9F, E4:70:B8:10:BF:F8",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS4ICU001,Desktop,DAMERON\icu,Microsoft Windows 10 Enterprise 10.0.19045,MJ07564D,CHOS4ICU001,2025-03-26T23:53:53Z,"6C:4B:90:62:B5:13, B4:6B:FC:02:FE:A9",Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz
Online,Dameron Hospital,CHOS4ICU004,Desktop,DAMERON\icu,Microsoft Windows 10 Pro 10.0.19045,MJ06MUXG,CHOS4ICU004,2025-03-26T23:53:53Z,"6C:4B:90:4E:94:C4, D4:6D:6D:F6:D4:66, E8:4E:06:7A:52:62",Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz
Online,Dameron Hospital,CHOS4ICU012,Desktop,DAMERON\icu,Microsoft Windows 10 Pro 10.0.19045,MJ07S3AN,CHOS4ICU012,2025-03-26T23:53:53Z,"E8:6A:64:4D:C5:05, A0:A4:C5:A9:F0:E2",Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz
Online,Dameron Hospital,CHOS4ICU013,Desktop,DAMERON\agrewal,Microsoft Windows 10 Pro 10.0.19045,MJ04AHER,CHOS4ICU013,2025-03-26T23:53:53Z,"00:23:24:BE:61:17, 3C:52:A1:CA:71:92",Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS4ICUPACS,Desktop,DAMERON\dhood,Microsoft Windows 10 Pro 10.0.19045,MJ04DQ0B,CHOS4ICUPACS,2025-03-26T23:53:53Z,4C:CC:6A:56:F2:EE,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz
Online,Dameron Hospital,CHOS4ICUPHY1,Desktop,DAMERON\masingh,Microsoft Windows 10 Pro 10.0.19045,MJ0LQ4S9,CHOS4ICUPHY1,2025-03-26T23:53:53Z,"70:D8:C2:4A:A2:F9, FC:5C:EE:29:9B:91, 70:D8:C2:4A:A2:FD",13th Gen Intel(R) Core(TM) i5-13400T
Online,Dameron Hospital,CHOS4ICUPHY2,Desktop,DAMERON\rhsu,Microsoft Windows 10 Pro 10.0.19045,MJ0LQ4RR,CHOS4ICUPHY2,2025-03-26T23:53:53Z,"70:D8:C2:49:FB:AB, FC:5C:EE:16:DF:13, 70:D8:C2:49:FB:AF",13th Gen Intel(R) Core(TM) i5-13400T
